210057943671,2022,14,M,2,2,1,1,2,1,"",0,"",0,0,0,0,"","","","",0,B
210057516120,2022,14,M,2,1,1,1,16,1,"",0,"",0,0,0,0,"","","","",0,Q
210055097896,2022,4,M,0,3,1,1,1,1,"",0,"",0,0,0,0,"","","","",0,B
210055724397,2022,6,M,1,3,1,1,2,1,"",0,"",1,1,1,1,490.7,388.6,357.8,416,1,A
